soc,temperature,charge_cycles,health_score
99.69731533665149,34.730969817309656,777,90.8107090548071
59.988853504236474,20.715763883353,2395,76.05
79.20886736624594,56.893475928076505,28,91.65195722157705
95.02891568941853,61.70722985003379,34,90.14783104498986
86.46826516096704,57.02380659767596,1419,77.70285802069722
32.26132915688779,27.14251436504193,2670,71.52613291568878
50.54897217790842,57.671396112848456,588,85.81858116614546
21.62434736363455,58.44613910538205,903,79.59859300474884
95.86459245328501,52.92702578350274,2567,67.45189226494918
64.5557171005792,58.30579663977931,2169,69.81826100806622
30.577852495311646,62.296071983886605,339,84.97896365436519
70.4530615965271,50.68020571187292,174,92.05593828643813
65.63154164121062,24.430235698483955,1923,80.77
42.23464462295564,44.38139048336055,1714,77.7690473172874
20.220183297966614,23.88246673358025,596,91.06201832979667
70.44158760335196,40.37715155162154,450,92.38685453451353
56.827693081341394,40.35532445628138,556,91.33340266311558
79.50865525620753,23.300492207012077,1159,88.41
56.814715100079404,37.44102669847396,1356,84.2076919904578
86.69633502866861,25.549904939565742,2056,79.44
59.6716154897037,60.41176050046111,2381,67.06647184986167
60.484417438184764,67.38440129822354,1016,78.62467961053294
88.89882423925106,23.61582376289693,2374,76.25999999999999
46.31345795911573,67.75576036458507,2062,67.68461768653604
22.061370560557666,46.12882996683726,838,83.98748806600459
12.590440868200508,34.97828389769369,1637,78.39555891751195
77.9623530106257,23.843103763808177,225,97.75
65.82785962181183,45.031213403520894,1813,77.36063597894373
73.36717912893012,59.72577722453743,2160,69.48226683263877
29.166774535801967,55.354323863334905,2020,70.11038029457971
22.27343280280928,22.51130057319869,1451,82.71734328028093
11.309019910109374,23.645091768395176,2048,75.65090199101093
41.55288029259373,40.14366413163185,2313,72.98218878976982
63.09259181691698,34.76452470239717,1514,83.43064258928085
45.30196405897591,31.61921615280239,1231,86.73443156005686
49.37274298213561,34.05022494543568,1645,82.27220681458286
91.37428250443736,60.17413716484423,1735,73.59775885054674
41.34299203209703,66.46140268159269,2999,58.20587839873188
56.25905402438297,40.25513472637832,305,93.87345958208651
80.52877114670288,65.30555010662485,2059,68.81833496801254
45.68885040891431,36.0747850623941,1723,80.5164495221732
65.98780302050861,43.82184931718958,1689,78.96344520484313
87.61273378720706,31.301449890799987,1517,84.43956503276
95.45685612918778,52.0238021087922,1391,79.48285936736235
23.236613283613416,68.94905575874044,2984,55.798944600739205
93.3928862645345,50.17465480216893,419,89.75760355934932
54.29046637715844,37.890704205677444,2936,68.27278873829677
33.24199494690625,52.39087229952642,2218,69.4269378048327
51.322218061443515,26.14603392326938,133,98.67
98.20293177569293,64.43295401326993,2030,69.37011379601903
54.33562845935826,45.154197538991816,1450,80.95374073830246
39.587644925875736,42.4674871019821,1553,79.68851836199295
67.00607688850532,49.29323942267596,1164,82.57202817319721
31.613105690037376,51.239193139470125,1869,73.0995526271627
16.827699529779753,23.588790311325653,1819,78.49276995297798
21.59917497195843,54.13086106117012,2705,62.87065917884481
21.524125506199518,32.09658401577648,1342,83.10343734588702
23.67124241610649,55.69763162532949,1464,75.0178347540118
22.49444553844691,61.12673971920984,2226,65.65142263808174
67.67872703228932,60.197925377626014,1079,80.15062238671219
26.369207595923033,47.62504837039445,1178,80.56940624847397
41.11005549914769,46.00849461553756,1695,77.3584571652535
90.71095689154106,27.143798066970586,110,98.9
52.65654762365851,58.76730752015678,2184,69.52980774395296
70.08019646689245,33.570469022335715,2279,76.13885929329929
25.508788408146685,44.83477114089733,467,88.43044749854548
27.30601169278037,34.21370464637583,2779,68.6764897753653
13.678175463983099,26.691418149984656,2528,71.08781754639831
25.204155676494807,51.477884844586825,813,82.94705011427344
35.073130512876276,22.71660174114519,1272,85.78731305128763
25.93094358490721,57.43226170631,993,79.43341584659771
17.983228038135003,35.87933976305583,2031,74.72452087489675
20.857228399054073,20.006734650224267,322,93.8657228399054
51.47008912294532,45.556456961861485,2969,65.64306291144156
28.570034656521326,22.342595426380157,903,88.82700346565213
42.78428749432679,33.80847789104497,1541,82.72588538211919
55.30755437693712,55.348824372785806,1999,72.40535268816424
72.13553457664287,23.13448108109329,1815,81.85
13.538092585698905,61.96692461780012,2653,60.23373187322985
81.94693590181384,20.190996132929154,2476,75.24
66.51103505418169,32.34119346009511,147,97.82764196197147
17.35831287539847,57.04520280760357,1141,77.21227044525878
88.62207616960995,35.81350748646534,849,89.7659477540604
92.87851604786319,25.094619403300676,366,96.34
15.497016386937737,38.0116959400214,2897,65.17619285668736
34.918988333248336,33.51966431922628,1089,86.54599953755695
82.55811518137551,62.13559510802774,2038,69.97932146759169
77.34337213452925,35.66739587925716,2860,69.69978123622286
26.60689174207396,59.446623588800364,174,87.08670209756728
28.841439100303926,64.59360724053673,1854,68.96606173786938
43.34248925122438,41.69087097882648,587,89.95698763147449
53.60706866719192,65.4971571927196,494,84.41085284218413
65.64292943772664,38.865902698159644,1137,85.9702291905521
43.202227561279514,68.20392082450542,1784,70.01904650877631
51.62812445198331,24.46447622627865,1170,88.3
77.2723844320381,54.350963325162134,34,92.35471100245135
13.30148826015381,44.69070202284644,998,81.94293821916143
32.719324990961866,39.382440272782354,1332,82.13720041726148
74.20146272960972,51.635593937430045,2585,67.65932181877099
90.56861539184794,55.19285458171656,2797,64.47214362548503
56.05096979040995,20.218163482515454,1037,89.63
57.89021367387841,28.347654437359935,373,96.27
19.645481020579844,55.65230253171593,2604,63.228857342543215
50.26711301411092,53.31927067891032,1451,78.4942187963269
57.935553980952086,68.30237525643386,1751,70.99928742306983
31.82234532712567,58.05188951253915,2280,66.96666767895083
34.231890785444286,67.53863538656691,704,80.12159846257434
43.95557467941604,55.127025076740345,562,86.23744994491949
11.806407799995373,34.90261043197216,2986,64.84985765040788
38.987124902486045,25.268246112542823,2934,69.5587124902486
29.03032062968902,59.09119316724678,2773,61.44567411279487
39.47476169601232,52.2074610737958,1873,73.5552378474625
20.778591863732608,22.409300619664812,2123,75.84785918637326
90.14745526659054,38.00252329504892,438,93.21924301148533
63.42332081986438,67.8399907742143,1883,69.8180027677357
71.11920872300406,45.02005728551006,1979,75.70398281434699
81.02541147466044,41.63645680098523,698,89.52906295970443
54.85979790361515,42.8849802579647,1312,83.01450592261058
17.82282592786813,30.444136200258185,2962,67.02904173270936
58.3395887636693,38.43535854323976,1563,81.83939243702808
62.815700621879124,38.49066279935883,2938,68.07280116019236
77.0895526765897,22.61775100937362,691,93.09
48.84935916067114,58.37838142589591,2300,68.37142148829835
21.48222725160074,40.82522159519395,1200,81.90065624660188
35.539831521885205,61.10899434082116,2457,64.65128484994219
42.67740667587716,62.51740005599477,1634,73.17252065078928
68.13255171984412,30.599702734932904,1633,83.49008917952013
61.37004742020207,52.86767410850643,126,91.87969776744806
42.048705330806165,43.614090208149086,1506,80.0606434706359
98.78637239136818,64.00783689607425,1191,77.88764893117772
64.51973374211985,30.787033958822704,2639,73.37388981235318
31.350411256239504,53.89066001550221,293,88.03784312097329
19.160422535836336,50.38760611263613,1366,77.1397604197928
23.75732252658988,34.765073878591636,1019,85.7562100890815
32.136195554605735,26.83004518255863,2357,74.64361955546057
24.46132359336001,52.58198802386383,2709,63.58153595217684
26.79103216461752,56.92987290661654,2575,63.850141344476796
35.65856518244624,35.7813671881675,2587,70.96144636179437
25.603623576527934,52.24163020111569,418,86.70787329731807
90.70888821637827,39.75654538057516,443,92.64303638582744
17.2210371095478,55.66034416413088,684,82.18400046171551
57.20602506132292,29.960763744702653,2887,71.13
46.935714429069535,64.51075013180872,2283,66.51034640336434
98.41407552177458,34.370479823278984,1462,84.0688560530163
20.08350119512471,38.38929938780765,2261,71.88156030317018
45.80700391411675,22.90459760401749,84,98.74070039141168
97.2523389947832,25.57561061606382,2841,71.59
87.89564133045822,45.793095135616404,1767,77.59207145931508
83.5364863854352,33.379633836398575,84,98.14610984908042
33.211254434044584,61.77401128710972,1944,69.34892205727154
25.379882865105923,20.734669432747694,2112,76.41798828651059
70.17788979319879,38.95470243359681,1669,80.62358926992096
93.64383902148272,36.867277338454635,662,91.3198167984636
60.10866037125368,20.96638154588005,626,93.74
61.44514205229099,26.218419950025513,63,99.37
35.19811842942558,40.682133745931765,2986,65.45517171916303
79.25436398727432,44.64322922237233,918,86.42703123328829
26.833937370177104,40.214487362743455,1375,80.86904752819467
39.131131276381936,46.54688392060469,1181,82.13904795145679
48.28927947547751,49.756583745284075,1612,77.78195282396253
55.68493408160095,20.49619105639178,490,95.1
31.816875917357223,43.204757972675196,1878,75.44026019993316
20.335314226528318,68.17496204437941,1940,66.181042809339
64.95580381974693,45.951614006477435,312,92.09451579805676
35.97674979162302,53.87711337294766,2662,64.814540967278
62.31143992803511,35.59319289584416,918,89.14204213124674
23.892644374678206,58.699568907638124,1882,69.95939376517639
53.30260916693357,58.64607409380575,812,83.28617777185826
57.93304892964273,46.064802382706944,2987,65.3105592851879
14.664118314018422,68.80069116396068,1489,69.93620448221364
40.294385037452855,26.27751073813267,1326,85.76943850374528
22.09732092450768,20.84738324447905,679,90.41973209245076
15.703747342549097,58.5079105878548,434,83.67800155789847
99.09642091509507,60.35777686824413,681,84.08266693952676
39.01184604772507,26.01036145602881,1158,87.32118460477251
82.88870012691714,33.2791416479303,1073,88.28625750562091
32.917658928738746,20.877618168331445,1455,83.74176589287387
71.33524500015363,34.665430539028236,2387,74.73037083829152
78.42050739007179,58.657093695933575,2394,67.46287189121993
63.60748665470599,45.898026385628945,2693,68.3005920843113
52.441856969514255,37.404779658414405,1370,84.07856610247568
47.06568227325417,38.586964745316514,648,90.65047880373046
41.39814398886958,20.067681285773407,244,96.69981439888696
93.65762298230433,34.990026378261796,2156,76.94299208652146
84.75574670089563,52.32293708189653,2580,67.50311887543104
96.85242195998613,68.70972219081786,295,85.43708334275465
21.186750113699027,62.353041349194974,2159,65.8227626066114
75.77807276832799,21.179748232276456,1612,83.88
94.45064111389341,64.92803023374196,2390,65.6215909298774
26.310975954909413,59.1599206649313,2148,67.40312139601154
15.984664063009975,59.01880617854902,2676,61.132824552736295
76.70085843610532,42.89978795017858,1627,79.86006361494643
61.70258018619207,39.90026464772514,27,96.75992060568247
85.76458990824449,35.14578644165963,2984,68.6162640675021
22.579513896366056,23.28474294771829,1985,77.40795138963661
81.57405806739011,31.411768174684955,1560,83.97646954759452
28.14645880429701,32.33018174890123,57,96.54559135575933
24.729034857913405,44.20385348551008,1521,78.0017474401383
24.783921813789362,57.3722203298347,296,86.30672608242854
83.3117248208244,43.69049141989733,2181,74.0828525740308
69.867749862658,22.89222247235803,2296,77.03999999999999
57.07588822922074,67.8894900494102,2597,62.66315298517694
42.29474357111523,67.13621595470562,901,79.07860957069984
88.94804867317974,59.25947715742042,1964,71.58215685277388
45.32005966803718,69.56639507821103,1098,76.68208744334041
83.49394955244193,47.22411664001315,1677,78.06276500799606
49.52214177131966,68.13841751266031,2881,59.70068892333387
43.92499864824168,23.780252030837538,1191,87.48249986482418
51.64118071026458,38.28403741306857,770,89.81478877607942
37.12400867477279,31.26906340033829,1526,83.0716818473758
77.2848442158626,29.791654206713503,1378,86.22
55.24483510832312,27.040147444633803,1248,87.52
30.89914256321356,51.120682078299836,1554,76.2137096328314
90.96171159471116,59.06609278736525,145,89.83017216379042
44.55020992358903,48.91491997101804,1983,73.95054500105348
58.919757500258974,27.348135479410484,1264,87.36
91.58248998680922,60.55618849667354,1907,71.76314345099794
66.18141963225929,51.79773535818643,2940,64.06067939254406
20.520823663752765,39.408285306349775,2391,70.31959677447034
94.58489112521276,53.70651477680315,1772,75.16804556695905
66.4937247764276,32.995248962141645,1058,88.5214253113575
40.14150531913775,37.25961042471053,2749,69.34626740450061
22.53448653970485,65.87429215659951,2048,66.01116100699062
81.46226703432664,34.52522528357102,2019,78.4524324149287
65.80654803356622,43.49941340789683,152,94.43017597763095
58.01149827786894,64.50705686980073,2476,64.88788293905978
90.45033247458619,55.386067513376375,507,87.31417974598709
80.97374901020777,23.11016130823514,490,95.1
23.650739175947606,27.365152213948516,344,93.92507391759476
38.05498610159934,20.39207953859584,1935,79.45549861015994
32.36402258330192,51.54608951145817,1761,74.16257540489273
76.95516633154092,42.38367127052092,220,94.08489861884372
13.017919126220145,26.713742545113774,1938,76.92179191262201
61.29007163841849,67.89670605283852,1942,69.21098818414845
78.62128171666215,46.482986197280994,722,87.8351041408157
88.90890730855745,32.09466470564446,527,94.10160058830667
40.78735738443167,45.03017855773538,1522,79.34968217112255
83.91315742048116,53.98101663675539,2888,63.925695008973385
19.95685632596865,23.811960898678223,1664,80.35568563259686
86.18070625610663,33.7351907523946,480,94.07944277428162
21.47397960987842,60.34827454419968,2977,58.272915597727945
45.755856150433054,42.98324352013306,1871,76.97061255900338
81.75658292015983,47.328857101614744,2919,65.61134286951558
23.492568461389638,41.640800110473464,1462,79.23701681299693
30.632625570937734,22.194997132150256,1425,83.81326255709378
75.00273115537597,28.2874889910078,344,96.56
74.80328828914669,42.27708193709454,44,95.87687541887163
67.70328695967676,30.45927327039639,2068,79.18221801888107
72.455360002039,22.498951432983937,1657,83.43
58.84519990128366,62.182483202591186,1887,71.47525503922265
32.66191530162575,69.0596264582058,2920,57.34830359270083
41.112639415352746,59.65714369983697,2095,69.26412083158418
26.34379451212831,62.68924608523335,1514,72.68760562564283
91.76055052002656,32.09885651585227,2598,73.39034304524432
62.50526152895084,68.03134877565998,2334,65.250595367302
46.07662750872759,29.84628522267142,1001,89.59766275087276
51.58052232797194,67.57149051809162,1033,78.39855284457252
95.25550056506339,69.74096469829755,2589,62.18771059051073
23.801626280447216,55.586140287302435,2040,69.30432054185398
62.76068488151175,69.0571865895911,2803,60.25284402312267
55.52998109960194,48.47698897835518,273,91.72690330649344
65.0308811891183,32.97708915880452,955,89.55687325235864
11.629916543875646,41.84979428328104,2647,66.13805336940325
88.49115180497364,49.678046768939296,1779,76.30658596931822
93.89064542352511,23.65407810135075,380,96.2
60.861986523028804,51.1171632308623,1352,80.14485103074131
72.6985741489203,69.05889183811473,478,83.50233244856558
93.02494430595661,29.50538248918638,2062,79.38
73.65147708820587,59.62975581441916,515,85.96107325567425
23.72851386228352,65.39493968898097,190,84.85436947953406
61.86595241501318,67.18507964101104,1191,76.9344761076967
64.60435417445703,68.00678022027236,2668,61.91796593391828
48.17176041721474,46.072981936073596,1160,83.39528146089941
76.27998120622506,68.86539539957519,2201,66.33038138012743
94.09303132921134,57.86551035672194,1411,77.53034689298342
93.30116616160987,28.083571811848095,271,97.29
50.57554342637189,43.845005323398496,142,94.42649840298046
20.19142412566797,55.9165587686002,1912,70.12417478198672
98.63570790661011,32.36701579095417,1092,88.36989526271375
85.50082778013407,52.03075917744437,2294,70.45077224676669
21.219641308294015,53.33002395233096,787,82.25295694513011
92.87576943556351,28.134987190428294,2126,78.74
88.29067258559155,48.25426562263782,1681,77.71372031320865
56.69542514134649,58.581345548930386,622,85.20559633532089
63.21478921704363,44.9447832267971,2572,69.79656503196087
45.910243348311724,20.60515583880537,2819,71.40102433483118
14.928547493982819,20.45192345396461,937,87.12285474939827
40.16775174813108,37.85146719850061,1118,85.48133501526291
82.25681037382103,66.30970342158909,616,82.94708897352328
10.416882070414257,31.43383898018044,1031,85.3015365129873
40.014925452202974,51.718184443584356,66,91.826037212145
45.8351824231849,31.10379353466603,190,97.35238018191868
58.36560426441306,36.08349948297743,2815,70.02495015510677
92.78700547714844,62.4021044800742,520,85.07936865597773
41.17113949293651,56.443072113497344,989,81.29419231524444
41.22578817066049,24.769963865660532,1140,87.72257881706605
76.37511232987735,41.43510104932168,2314,73.4294696852035
50.69961468008265,21.458488182263224,1634,83.66
30.214434064598375,44.04450733015045,2532,68.48809120741471
50.7195564519424,53.121700585053404,1187,81.19348982448398
22.677131834181985,25.925131179907577,375,93.5177131834182
25.874828785560098,34.44424694545828,652,89.73420879491852
54.853099546553175,39.89183127510785,548,91.55245061746764
47.70329045540931,65.97655123280248,1097,78.00736367570019
92.33613109612901,69.66275077114821,72,87.38117476865554
42.61545092049698,22.245564949780793,2355,75.7115450920497
62.25295152502391,58.0503961747696,198,89.60488114756912
66.90378591275774,38.586203320117164,1781,79.61413900396485
11.178501092950027,39.622909311474004,571,87.5209773158528
69.71836348150396,57.71324866735114,790,83.78602539979465
26.02323701827763,65.92132160727044,1638,70.44592721964663
96.49632857225096,67.54642972512741,1831,70.42607108246177
23.379645497780167,48.85612930191604,1855,73.13112575920321
47.316171135432135,37.856057965025144,1510,82.27479972403567
17.681470127077947,59.377454292938964,1174,76.21491072482611
99.71868266613527,32.55006916311501,178,97.4549792510655
55.19755092981183,48.20370144167589,2244,72.09888956749724
63.58465155880394,37.92892307624366,734,90.2813230771269
16.036882964958473,52.83155368539381,2136,68.3942221908777
77.496442335926,32.019945644675346,798,91.41401630659739
28.891503378602717,29.579647286741288,787,90.01915033786027
90.82488604966424,65.91195433377186,2795,61.27641369986844
28.462567643380645,25.090184147476844,208,95.76625676433807
27.16189485972999,45.29789538674658,492,88.20682086994903
13.28947010632854,31.042639148150446,2712,68.89615526618772
52.48602505989993,21.946498166283373,1657,83.43
60.83570199363548,21.80094091457132,2918,70.82
15.913777548551714,28.761088605291366,731,89.28137775485517
79.79748550255096,63.338517725300015,1129,78.70844468240999
50.795995127322485,34.12393719885134,1605,82.7128188403446
57.195124239482205,67.52295852876479,2745,61.29311244137056
49.668647224440534,49.08111464945968,593,88.31253032760614
46.06867547877934,41.8307094884383,2933,66.72765470134645
60.36762981773961,49.00444173347273,2899,65.30866747995817
23.971622133764125,45.83491926131339,1215,80.4966864349824
26.3735317445744,57.93881268786626,324,86.01570936809757
87.56070589121656,34.12480329864261,978,88.98255901040721
95.15039159202695,37.652519580015124,1749,80.21424412599545
43.597838465177766,64.70471512666253,1850,70.448369308519
34.367020582919835,67.32282565752027,1490,72.3398543610359
67.95995889151142,64.62791137432373,893,80.68162658770288
46.78607539882868,40.97239969786568,1390,82.48688763052316
12.284772009431038,59.01827515034408,143,86.09299465583987
24.053733762957133,43.81678666505494,383,89.43033737677924
74.43750059626578,44.87699260730511,2263,72.90690221780847
69.30315477191363,30.234005452864196,2371,76.21979836414073
12.438639325313513,49.55651516292582,216,88.21690938365361
29.97749457396545,29.306794887667397,1515,82.84774945739655
30.796731692926425,36.57823495335969,2998,66.12620268328473
70.47034692388556,62.75151008099676,2230,67.87454697570098
11.773948397892774,30.35379046054276,2317,72.90125770162645
19.369772378611646,23.55791425867164,2992,67.01697723786117
81.99244768358705,23.450379630640814,1490,85.1
26.069019584890025,67.03922602515539,2917,57.32513415094239
68.74714970666872,45.346021898091735,1635,79.04619343057249
31.436450294205386,40.470603590850914,2514,69.86246395216527
18.949725348341065,60.543929050395924,2352,64.21179381971534
31.88549718995087,61.7912963955258,1167,76.98116080033735
75.00402386700932,36.60955165578023,110,96.91713450326594
87.01268212956572,54.68090287368976,1013,82.46572913789308
84.71978781102925,58.55614079259433,231,89.1231577622217
45.74651766566093,52.73253434329773,1714,75.61489146357677
70.12766229135815,27.579753740004968,1755,82.45
28.448586587423886,63.79415417585285,2642,61.28661240598653
36.383295723491194,46.954727636800435,1577,77.781911281309
90.67022366690078,34.123621318500184,1296,85.80291360444994
11.170173115966243,41.261409271884695,2220,70.53859453003122
17.695767776902127,21.878554519945368,972,87.04957677769022
28.70976296314246,26.393340061120877,1030,87.57097629631424
12.387898348643773,58.277337525793044,2593,61.82558857712645
26.329189158081757,20.000581737768307,2595,71.68291891580817
62.473740487272295,40.82829142411461,517,91.58151257276562
47.92820955332481,46.12550905427942,913,85.82516823904866
90.34045399692774,22.731721000048616,2262,77.38
83.56992055645968,68.65390814861664,2181,66.593827555415
40.76356165280884,31.306266562483597,2332,75.36447619653582
33.34810900881632,35.20993598181404,1944,77.33183010633742
44.17231673505402,35.197125612751364,1462,83.23809398967998
63.1265448263327,31.520833105867496,1872,80.82375006823975
34.125727674058865,20.07369110431557,2733,71.08257276740589
66.17340170642206,56.467239704399816,2378,68.27982808868005
46.84704869721164,68.34227498996427,2941,58.77202237273189
59.68424627667822,31.21467416425225,1307,86.56559775072434
49.2513876221785,53.15235959017112,898,83.99943088516652
36.50191835877259,57.094816347935755,1098,79.54174693149653
95.3607976265941,62.421268954526234,1189,78.38361931364213
78.72452147437848,41.13145985068046,1212,84.54056204479586
22.61018581898073,35.146545282021464,2125,74.46705499729163
88.16211783081215,36.264756701151555,2994,68.18057298965454
53.86880784245623,55.63106665492564,687,85.4406800035223
90.50970042046822,60.8389733252818,2068,70.06830800241545
81.98697303525837,29.080698387830132,565,94.35
48.26921540223101,38.547050407888264,1207,85.19280641785663
12.022237748810566,65.0970098374575,1894,66.73312082364382
34.180962344645145,60.33467598473696,826,81.05769343904342
58.747079319478026,69.2429201381238,1351,74.71712395856285
67.01303978435325,57.712412984104034,2226,69.42627610476879
33.20989168898821,39.65976005139611,1811,77.31306115347999
22.54204666655417,49.53189169973189,1082,80.57463715673585
85.14372131193691,53.050712712366014,1350,79.5847861862902
98.5961962633197,23.922790815856196,2952,70.48
57.312116407241724,47.224847955193255,1644,78.39254561344202
25.451135726347317,55.46604142363048,2716,62.7453011455456
34.50765938674321,28.36606520005302,190,96.55076593867432
11.655160889272006,59.031585871277855,1223,75.22604032754384
92.28689259044491,49.188639025705584,1335,80.89340829228833
20.597597460112702,67.61108928487974,707,78.70643296054735
61.88648279628282,22.121114910344584,378,96.22
34.66496986184854,33.266306877773346,386,93.62660492285285
59.87602022642141,50.077693964991205,2284,71.13669181050264
68.62783495166778,34.82799561029653,615,92.40160131691104
84.67676233364814,55.721208203562114,1542,76.86363753893136
28.577914458454288,57.95026412609655,2330,66.17271220801646
10.989624579263243,25.125798203323722,2048,75.61896245792632
22.319706706192655,45.692723210338386,1754,74.98415370751775
91.00167776632946,45.44452777955279,463,90.73664166613416
88.65010698062638,38.46403851077706,966,87.80078844676689
63.76717919532775,66.6462431284836,171,87.29612706145492
64.0465174390288,61.37531599366106,1146,79.12740520190167
69.853300709163,54.86046909548184,842,84.12185927135545
25.783415076110465,55.716331786749876,1321,76.65344197158608
92.29707513324638,43.085807190655956,1908,76.99425784280322
47.68934724028658,66.0497260548288,689,82.06401690758001
44.48246754245477,54.729771362664266,2622,65.8093153454462
56.70259347545538,56.44905308279082,1507,76.99528407516276
14.226937009754954,63.08454518936726,2212,64.37733014416531
24.965503188047148,33.70357946710955,2024,76.14547647867184
76.42302547837333,60.35354519333515,1722,73.67393644199946
17.45188011326138,29.762030147824603,382,92.92518801132614
64.28368985197494,37.26709761224439,2256,75.25987071632667
32.081419871318886,36.78052271349213,1412,82.05398517308424
45.036605263777886,68.92627341945703,1583,71.99577850054068
35.98243630936299,62.82686118739634,2271,66.04018527471739
42.01054448184542,55.058493079512985,2050,71.18350652433064
74.71413146658209,56.35283808076951,371,88.38414857576916
36.74095440608575,48.103639720128555,1710,76.14300352457002
60.976417626720746,67.35453335542596,1469,74.10363999337221
52.84453619791897,44.81293764411808,610,89.45611870676458
69.73040488263834,39.02588549349473,115,96.14223435195157
94.31467653922822,28.151766846579548,446,95.54
75.93148874892253,59.3102826130529,1391,77.29691521608413
29.34463407316811,56.72219660377957,1340,76.51780442618293
12.80648215551562,39.217751926206745,414,89.37532263768954
33.60376398698426,21.259670697961468,1808,80.28037639869842
63.55701376302294,61.949866385900535,2939,61.02504008422984
14.628323213582531,20.570899172703683,1047,85.99283232135825
54.67296224811127,55.18498898145255,2710,65.34450330556425
63.71585640252003,68.51285548630285,1873,69.71614335410914
40.08195017352647,41.88306640741017,1073,84.71327509512959
79.38209833712398,31.748670249797637,717,92.3053989250607
19.593842782039463,55.243550502169086,1358,75.80631912755322
16.762400356222788,60.85640710077926,1605,71.3693179053885
75.5369880583243,47.32151580389237,2318,71.62354525883228
54.59421845855786,68.35176376280731,561,82.8844708711578
71.95621567849625,22.583436082898054,2851,71.49
49.13446047433716,45.23977991522641,2294,72.40151207286578
32.17618299151961,55.9226973661275,386,86.58080908931372
83.71920859067798,63.13202355745895,701,83.0503929327623
81.94742910720814,28.962780595389503,2606,73.94
72.52268237689842,60.00017408818407,972,81.27994777354478
34.49306235069665,47.635353785927265,1384,79.31870009929149
63.12076001821784,39.82768409949816,983,87.22169477015055
42.48765072460241,26.58575142895468,1511,84.13876507246025
18.242386599397072,63.26478794544562,351,83.33480227630602
92.55822179160185,27.863660408985766,1724,82.75999999999999
22.313676782706526,35.489392960454964,1951,76.07454979013417
95.52136184387221,34.502276598121846,1279,85.85931702056344
50.140519566216014,63.57070170954272,1907,70.85878948713719
26.66196359547577,53.6351497104449,752,83.05565144641412
58.77108526405223,59.834069859568615,2828,62.769779042129414
88.56512522887675,32.52339493962495,1024,89.00298151811252
75.9002397768605,51.243704980349946,545,88.17688850589501
82.59050330753047,48.58729915718743,1469,79.73381025284377
69.29050300396456,61.64151883941356,78,89.72754434817594
72.30489080660672,65.30435302406303,1259,76.81869409278109
86.42760864087873,20.60783857386934,2381,76.19
32.470120797326736,53.700995952939635,888,82.25671329385078
54.04824672788264,22.59178995598645,1105,88.95
29.908849763764202,47.44293325386779,2549,67.26800500021608
98.89012071969823,34.38163645218391,1990,78.78550906434482
94.9653405717952,35.338829976107064,1500,83.39835100716788
13.54841302316553,37.64792517261783,2812,65.94046375053121
73.50176552641196,51.064622452480506,920,84.48061326425585
93.27234856740992,36.70249828343846,549,92.49925051496847
26.25178106146002,56.63495252951402,2061,69.02469234729179
61.11507074973665,40.22636927869348,391,93.02208921639196
92.39394678292376,23.41766001549793,2357,76.43
13.055138072721896,59.187992124205365,2433,63.21911617001058
72.76782405221559,34.2879162296353,1380,84.91362513110941
36.761410663529574,41.63834397996313,973,85.45463787236402
93.19565758388774,54.27219416109508,339,89.32834175167147
97.39524206488309,36.6228078574356,2644,71.57315764276932
94.98398402020905,22.82928280733578,756,92.44
52.67927949917174,38.696052350640684,1045,86.9411842948078
87.58383858903821,67.22242913471517,2338,65.45327125958545
86.00944586815633,52.08671986492791,2353,69.84398404052163
38.71904259189301,53.57395743336035,2681,64.98971702918121
84.60239267356096,51.61410768188199,2672,66.7957676954354
13.330687124394336,29.949606947971837,938,86.95306871243943
63.66428906338477,40.91669320511401,847,88.2549920384658
30.700795355893273,57.54698991816591,441,85.39598256013956
20.851019719955094,25.06864487765796,2550,71.58510197199551
16.925788146628825,33.892638804485614,129,94.23478717331719
72.66598982903258,33.81595542329268,596,92.8952133730122
40.58874673912595,41.6009463797253,1958,75.99859075999501
75.22900943758853,69.01843704710924,1505,73.24446888586724
15.882070671904813,23.3751273341911,861,87.97820706719048
38.37613040475493,45.93504971902975,2640,67.65709812476656
58.55421631378035,28.968234100610523,998,90.02
81.16508483550672,68.53382727048721,2372,64.71985181885384
38.68772526388629,25.66517523637321,2495,73.91877252638862
66.33022387933082,40.18005011807956,1551,81.43598496457612
89.73799734125684,56.89424924173031,2866,63.271725227480914
65.42768693640741,55.227721401372264,1640,76.03168357958832
30.96635272782704,41.13643184469662,1511,79.64570571937372
12.196070340088422,37.32620839763591,1736,76.66174451471807
88.3088986510837,39.880618927643525,2756,69.47581432170693
11.914246976534843,33.213813157931966,1449,80.73728075027391
88.72315054157795,30.266646935339992,1857,81.35000591939801
57.60434206244908,44.1519848779445,264,93.11440453661665
94.51609286616066,33.42668780338037,2659,72.38199365898589
81.89049121962988,34.37308324486251,2879,69.89807502654125
99.81406994800037,52.837803173727856,2721,65.93865904788163
41.564063390653914,68.42686658499461,1462,73.008346363567
79.04694600380142,50.18186002796875,156,92.38544199160937
46.1737822248318,23.848973353248315,1445,85.16737822248318
53.18880582735179,23.77918069270335,2298,77.02
66.47549168965331,67.5711610422783,2925,59.47865168731651
88.63094027677049,34.86453951536668,1632,82.22063814539
98.56751222793656,24.60334930412377,2577,74.23
79.14460724780663,49.95222935751907,2374,70.27433119274427
